pickup_borough,pickup_zone_name,route_borough,route_zone_name,no_trips
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Van Cortlandt Village,37
Bronx,Kingsbridge Heights,Bronx-Brooklyn,Kingsbridge Heights-East Flatbush/Farragut,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Upper East Side South,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Penn Station/Madison Sq West,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Manhattan Valley,1
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Van Cortlandt Park,5
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Williamsbridge/Olinville,9
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Hamilton Heights,13
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-University Heights/Morris Heights,56
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Garment District,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Lincoln Square West,2
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Hunts Point,5
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Central Harlem,14
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Melrose South,4
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Midtown East,2
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-East Chelsea,2
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Bedford Park,33
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Sunnyside,3
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Battery Park City,1
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Soundview/Bruckner,4
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Claremont/Bathgate,12
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Murray Hill-Queens,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Meatpacking/West Village West,2
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Astoria,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Clinton West,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Kips Bay,1
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Steinway,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Lower East Side,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Inwood,88
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Forest Hills,2
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Bronx Park,2
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Mott Haven/Port Morris,16
Bronx,Kingsbridge Heights,Bronx-EWR,Kingsbridge Heights-Newark Airport,2
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Washington Heights South,30
Bronx,Kingsbridge Heights,Bronx-Queens,Kingsbridge Heights-Woodside,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-West Chelsea/Hudson Yards,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Yorkville East,2
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Norwood,15
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Westchester Village/Unionport,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Marble Hill,7
Bronx,Kingsbridge Heights,Bronx-Brooklyn,Kingsbridge Heights-Crown Heights North,1
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Yorkville West,5
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Inwood Hill Park,5
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Crotona Park East,4
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Van Nest/Morris Park,5
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Washington Heights North,42
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Spuyten Duyvil/Kingsbridge,17
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Clinton East,2
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-East Harlem North,15
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Times Sq/Theatre District,3
Bronx,Kingsbridge Heights,Bronx-Manhattan,Kingsbridge Heights-Central Harlem North,26
Bronx,Kingsbridge Heights,Bronx-Bronx,Kingsbridge Heights-Riverdale/North Riverdale/Fieldston,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Canarsie,2
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bushwick South,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-DUMBO/Vinegar Hill,3
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Rego Park,2
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-East Village,4
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Upper East Side South,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Homecrest,43
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Prospect Park,3
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Midtown South,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Kips Bay,7
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Lenox Hill East,1
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Queensboro Hill,1
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Steinway,1
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-LaGuardia Airport,11
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Carroll Gardens,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Flatbush/Ditmas Park,34
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bath Beach,7
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Times Sq/Theatre District,3
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-JFK Airport,5
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Midtown North,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Midtown Center,6
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Brownsville,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-East Harlem North,1
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Jackson Heights,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bedford,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Manhattan Beach,3
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-World Trade Center,2
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Sheepshead Bay,6
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Kensington,29
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Sunset Park East,5
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Upper West Side South,2
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Gramercy,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-TriBeCa/Civic Center,2
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Stuy Town/Peter Cooper Village,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Dyker Heights,2
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Erasmus,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Brooklyn Heights,5
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Glendale,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-West Village,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Two Bridges/Seward Park,2
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bushwick North,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-East New York,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Boerum Hill,4
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Marine Park/Mill Basin,5
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Gravesend,8
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Corona,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Prospect-Lefferts Gardens,6
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bay Ridge,4
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Coney Island,11
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Prospect Heights,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Greenpoint,1
Brooklyn,Ocean Parkway South,Brooklyn-Bronx,Ocean Parkway South-Belmont,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Crown Heights North,6
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Central Harlem,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Midtown East,2
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Hudson Sq,2
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Murray Hill,7
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Madison,12
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Brighton Beach,14
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Lincoln Square West,3
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bensonhurst West,22
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Ocean Hill,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Windsor Terrace,4
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Stuyvesant Heights,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Little Italy/NoLiTa,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Bensonhurst East,20
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Flatlands,7
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Ocean Parkway South,617
Brooklyn,Ocean Parkway South,Brooklyn-Queens,Ocean Parkway South-Jamaica,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Battery Park City,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Alphabet City,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Gowanus,1
Brooklyn,Ocean Parkway South,Brooklyn-EWR,Ocean Parkway South-Newark Airport,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Midwood,59
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-SoHo,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Borough Park,30
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-East Flatbush/Farragut,5
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-South Williamsburg,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Sunset Park West,4
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Red Hook,3
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Greenwich Village North,3
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Yorkville East,1
Brooklyn,Ocean Parkway South,Brooklyn-Manhattan,Ocean Parkway South-Lower East Side,1
Brooklyn,Ocean Parkway South,Brooklyn-Brooklyn,Ocean Parkway South-Park Slope,14
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-West Concourse,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Staten Island,Flatbush/Ditmas Park-Stapleton,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Rosedale,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Bronxdale,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Madison,53
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Manhattan Valley,4
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Bay Ridge,58
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Staten Island,Flatbush/Ditmas Park-West Brighton,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Richmond Hill,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Schuylerville/Edgewater Park,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Bay Terrace/Fort Totten,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Midtown South,18
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Greenwich Village South,12
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Long Island City/Hunters Point,14
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Brighton Beach,31
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Rego Park,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Central Harlem,10
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Gramercy,21
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-South Jamaica,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Jamaica,7
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Green-Wood Cemetery,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-East Village,107
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Bensonhurst East,32
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Flatbush/Ditmas Park,2772
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-East New York/Pennsylvania Avenue,27
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-South Ozone Park,6
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Belmont,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Bedford Park,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Queensbridge/Ravenswood,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Cypress Hills,13
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Garment District,17
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Queensboro Hill,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Williamsburg (North Side),59
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Glendale,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Sutton Place/Turtle Bay North,14
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-East Williamsburg,36
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Borough Park,98
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Sheepshead Bay,54
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Morningside Heights,8
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Briarwood/Jamaica Hills,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Van Cortlandt Village,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Mount Hope,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Midwood,124
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-College Point,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Bushwick North,23
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Manhattanville,6
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Brooklyn Navy Yard,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Woodside,7
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Ridgewood,8
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Corona,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Old Astoria,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Chinatown,13
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Yorkville East,7
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Prospect Park,207
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Gowanus,55
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Sunset Park West,102
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Lincoln Square East,6
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Flushing Meadows-Corona Park,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Lenox Hill East,17
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Clinton East,32
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Carroll Gardens,49
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Two Bridges/Seward Park,17
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-TriBeCa/Civic Center,50
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Marine Park/Floyd Bennett Field,13
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Lenox Hill West,8
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Penn Station/Madison Sq West,26
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-West Chelsea/Hudson Yards,16
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Midtown Center,22
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Erasmus,313
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Clinton West,15
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Canarsie,155
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Middle Village,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Homecrest,62
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Hamilton Heights,8
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Baisley Park,8
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Hammels/Arverne,3
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Midtown East,17
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Financial District North,27
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Greenwich Village North,9
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Yorkville West,11
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Dyker Heights,25
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Fort Greene,118
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Kensington,209
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Brownsville,70
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Little Italy/NoLiTa,37
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Kips Bay,21
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Laurelton,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Saint Michaels Cemetery/Woodside,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Ocean Hill,46
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Bronx,Flatbush/Ditmas Park-Parkchester,1
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Bensonhurst West,61
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Manhattan,Flatbush/Ditmas Park-Hudson Sq,5
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Long Island City/Queens Plaza,2
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Brooklyn,Flatbush/Ditmas Park-Coney Island,27
Brooklyn,Flatbush/Ditmas Park,Brooklyn-Queens,Flatbush/Ditmas Park-Astoria,8
